CandidateURL,SourceType,SourceQuery,SourceURL,SourceTitle,SourceSnippet,DiscoveredAtUTC
https://ctphipps.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,C.T. Phipps,C.T. Phipps Website of indie sci-fi author and EPIC contributor C.T. Phipps. Visit,2026-03-10T04:23:00Z
https://www.knightvisionbooks.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Lewis knight official website,Lewis knight official website The website of indie fantasy and sci-fi author Lewis Knight. Visit,2026-03-10T04:23:00Z
